ArrDelay,Distance,ctime,cwday,cdate
95.0,228,270.0,205,230
5.0,264,210.0,205,230
2.0,425,105.0,205,230
24.0,589,330.0,205,230
20.0,541,210.0,205,230
100.0,145,270.0,205,230
62.0,766,270.0,205,230
16.0,1028,165.0,205,230
65.0,187,285.0,205,230
124.0,289,105.0,205,230
11.0,426,105.0,205,230
10.0,664,195.0,205,230
34.0,483,195.0,205,230
135.0,289,300.0,205,230
45.0,288,270.0,205,230
85.0,184,285.0,205,230
140.0,541,270.0,205,230
38.0,187,315.0,205,230
2.0,213,210.0,205,230
4.0,1005,225.0,205,230
30.0,426,270.0,205,230
31.0,209,105.0,205,230
37.0,209,240.0,205,230
15.0,274,240.0,205,230
46.0,288,225.0,257,230
33.0,892,255.0,257,230
32.0,1522,225.0,257,230
45.0,301,240.0,257,230
139.0,106,105.0,257,230
2.0,94,255.0,257,230
126.0,145,225.0,257,230
19.0,213,240.0,257,230
90.0,144,270.0,257,230
59.0,1028,285.0,257,230
26.0,106,255.0,257,230
63.0,267,270.0,257,230
135.0,508,270.0,257,230
17.0,740,210.0,257,230
88.0,760,330.0,257,230
16.0,589,180.0,257,230
23.0,340,240.0,257,230
79.0,264,270.0,257,230
65.0,228,270.0,257,230
13.0,264,210.0,257,230
62.0,589,330.0,257,230
50.0,541,210.0,257,230
127.0,145,270.0,257,230
90.0,766,270.0,257,230
12.0,1028,165.0,257,230
125.0,187,285.0,257,230
8.0,301,180.0,257,230
130.0,267,300.0,257,230
40.0,199,255.0,257,230
11.0,94,225.0,257,230
16.0,426,105.0,257,230
14.0,483,195.0,257,230
3.0,288,105.0,257,230
64.0,289,300.0,257,230
52.0,288,270.0,257,230
43.0,184,285.0,257,230
46.0,541,270.0,257,230
85.0,187,315.0,257,230
21.0,1005,225.0,257,230
8.0,426,270.0,257,230
7.0,340,105.0,257,230
46.0,740,180.0,257,230
128.0,209,240.0,257,230
45.0,274,240.0,257,230
70.0,340,300.0,308,230
1.0,426,195.0,308,230
45.0,425,240.0,308,230
31.0,199,165.0,308,230
11.0,288,225.0,308,230
11.0,1522,225.0,308,230
4.0,187,165.0,308,230
80.0,106,105.0,308,230
35.0,144,270.0,308,230
207.0,1028,285.0,308,230
25.0,382,240.0,308,230
13.0,589,225.0,308,230
46.0,508,270.0,308,230
59.0,340,240.0,308,230
54.0,264,270.0,308,230
4.0,892,165.0,308,230
100.0,264,210.0,308,230
19.0,425,105.0,308,230
5.0,589,330.0,308,230
14.0,541,210.0,308,230
60.0,145,270.0,308,230
42.0,187,150.0,308,230
38.0,187,270.0,308,230
46.0,1028,165.0,308,230
60.0,187,285.0,308,230
10.0,228,120.0,308,230
27.0,199,255.0,308,230
1.0,426,105.0,308,230
8.0,664,195.0,308,230
83.0,289,300.0,308,230
89.0,288,270.0,308,230
16.0,184,225.0,308,230
79.0,541,270.0,308,230
16.0,740,315.0,308,230
7.0,187,315.0,308,230
11.0,213,210.0,308,230
18.0,1005,225.0,308,230
35.0,426,270.0,308,230
31.0,740,180.0,308,230
1.0,209,105.0,308,230
23.0,209,240.0,308,230
55.0,425,240.0,0,230
32.0,1522,225.0,0,230
20.0,301,240.0,0,230
18.0,94,255.0,0,230
30.0,145,225.0,0,230
23.0,213,240.0,0,230
50.0,144,270.0,0,230
145.0,1028,300.0,0,230
10.0,106,255.0,0,230
8.0,267,270.0,0,230
15.0,508,270.0,0,230
53.0,760,330.0,0,230
2.0,589,180.0,0,230
77.0,340,240.0,0,230
44.0,264,270.0,0,230
29.0,228,270.0,0,230
10.0,589,330.0,0,230
16.0,541,210.0,0,230
24.0,145,270.0,0,230
4.0,766,270.0,0,230
104.0,187,270.0,0,230
14.0,1028,165.0,0,230
45.0,187,285.0,0,230
5.0,228,120.0,0,230
85.0,267,300.0,0,230
14.0,199,255.0,0,230
10.0,106,195.0,0,230
125.0,483,195.0,0,230
27.0,288,105.0,0,230
51.0,289,300.0,0,230
25.0,288,270.0,0,230
54.0,184,225.0,0,230
70.0,184,285.0,0,230
114.0,187,315.0,0,230
6.0,213,210.0,0,230
14.0,1005,225.0,0,230
68.0,426,270.0,0,230
20.0,382,180.0,0,230
7.0,340,105.0,0,230
6.0,228,165.0,0,230
12.0,209,240.0,0,230
5.0,274,240.0,0,230
80.0,144,105.0,51,230
53.0,425,240.0,51,230
4.0,199,165.0,51,230
31.0,288,225.0,51,230
10.0,892,255.0,51,230
25.0,1522,225.0,51,230
40.0,301,240.0,51,230
31.0,94,255.0,51,230
5.0,145,225.0,51,230
35.0,184,105.0,51,230
46.0,1028,300.0,51,230
22.0,288,180.0,51,230
2.0,267,270.0,51,230
70.0,508,270.0,51,230
123.0,760,330.0,51,230
12.0,589,180.0,51,230
32.0,340,240.0,51,230
49.0,264,270.0,51,230
55.0,228,270.0,51,230
2.0,264,210.0,51,230
15.0,589,330.0,51,230
18.0,145,270.0,51,230
64.0,766,270.0,51,230
12.0,1028,165.0,51,230
65.0,187,285.0,51,230
305.0,289,240.0,51,230
55.0,267,300.0,51,230
27.0,94,225.0,51,230
17.0,426,105.0,51,230
3.0,106,195.0,51,230
9.0,483,195.0,51,230
20.0,288,105.0,51,230
85.0,289,300.0,51,230
72.0,288,270.0,51,230
40.0,184,225.0,51,230
33.0,184,285.0,51,230
81.0,541,270.0,51,230
3.0,187,315.0,51,230
16.0,213,210.0,51,230
25.0,1005,225.0,51,230
43.0,426,270.0,51,230
2.0,267,105.0,102,240
53.0,425,240.0,102,240
30.0,892,255.0,102,240
5.0,1522,225.0,102,240
45.0,301,240.0,102,240
95.0,106,105.0,102,240
70.0,213,240.0,102,240
32.0,144,270.0,102,240
11.0,1028,300.0,102,240
2.0,267,270.0,102,240
60.0,508,270.0,102,240
3.0,740,210.0,102,240
88.0,760,330.0,102,240
15.0,589,180.0,102,240
67.0,340,240.0,102,240
15.0,264,270.0,102,240
2.0,892,150.0,102,240
2.0,508,135.0,102,240
3.0,187,105.0,102,240
6.0,589,330.0,102,240
23.0,541,210.0,102,240
50.0,766,270.0,102,240
55.0,187,270.0,102,240
29.0,1028,165.0,102,240
140.0,187,285.0,102,240
10.0,228,120.0,102,240
32.0,289,240.0,102,240
6.0,426,105.0,102,240
8.0,664,195.0,102,240
10.0,106,195.0,102,240
105.0,289,300.0,102,240
70.0,288,270.0,102,240
75.0,184,285.0,102,240
116.0,541,270.0,102,240
55.0,187,315.0,102,240
63.0,426,270.0,102,240
7.0,340,105.0,102,240
1.0,228,165.0,102,240
47.0,209,105.0,102,240
35.0,209,165.0,102,240
90.0,209,240.0,102,240
55.0,274,240.0,102,240
14.0,426,195.0,154,240
20.0,589,225.0,154,240
4.0,267,105.0,154,240
37.0,425,240.0,154,240
152.0,425,180.0,154,240
11.0,1522,225.0,154,240
30.0,301,240.0,154,240
6.0,213,240.0,154,240
71.0,1028,300.0,154,240
45.0,508,270.0,154,240
13.0,740,210.0,154,240
3.0,760,330.0,154,240
72.0,340,240.0,154,240
32.0,264,270.0,154,240
111.0,228,270.0,154,240
27.0,589,330.0,154,240
22.0,541,195.0,154,240
42.0,145,270.0,154,240
11.0,766,270.0,154,240
102.0,187,285.0,154,240
40.0,228,120.0,154,240
50.0,267,300.0,154,240
13.0,94,225.0,154,240
32.0,426,105.0,154,240
15.0,664,195.0,154,240
25.0,483,195.0,154,240
12.0,288,105.0,154,240
14.0,145,105.0,154,240
6.0,184,180.0,154,240
85.0,289,300.0,154,240
55.0,288,270.0,154,240
5.0,184,225.0,154,240
45.0,184,285.0,154,240
26.0,541,270.0,154,240
50.0,187,315.0,154,240
1.0,213,210.0,154,240
356.0,1005,225.0,154,240
53.0,426,270.0,154,240
80.0,340,105.0,154,240
3.0,274,105.0,154,240
46.0,209,105.0,154,240
5.0,209,165.0,154,240
30.0,209,240.0,154,240
11.0,94,165.0,205,240
1.0,508,195.0,205,240
11.0,267,105.0,205,240
55.0,425,240.0,205,240
34.0,892,255.0,205,240
60.0,94,255.0,205,240
5.0,144,270.0,205,240
7.0,267,165.0,205,240
87.0,1028,300.0,205,240
9.0,106,255.0,205,240
2.0,264,105.0,205,240
34.0,267,270.0,205,240
115.0,508,270.0,205,240
123.0,740,210.0,205,240
68.0,760,330.0,205,240
9.0,589,180.0,205,240
10.0,340,240.0,205,240
21.0,264,270.0,205,240
80.0,228,270.0,205,240
15.0,425,105.0,205,240
32.0,187,105.0,205,240
97.0,589,330.0,205,240
31.0,541,210.0,205,240
59.0,145,270.0,205,240
14.0,766,270.0,205,240
10.0,1028,165.0,205,240
50.0,187,285.0,205,240
14.0,289,165.0,205,240
2.0,289,105.0,205,240
128.0,267,300.0,205,240
5.0,199,255.0,205,240
41.0,426,105.0,205,240
20.0,483,195.0,205,240
49.0,288,105.0,205,240
3.0,213,165.0,205,240
3.0,145,105.0,205,240
54.0,289,300.0,205,240
68.0,288,270.0,205,240
63.0,184,285.0,205,240
6.0,541,270.0,205,240
51.0,187,315.0,205,240
41.0,213,210.0,205,240
5.0,1005,225.0,205,240
138.0,426,270.0,205,240
2.0,340,180.0,205,240
6.0,740,180.0,205,240
10.0,209,165.0,205,240
126.0,209,240.0,205,240
15.0,274,240.0,205,240
15.0,94,165.0,257,240
11.0,508,195.0,257,240
97.0,425,240.0,257,240
30.0,425,180.0,257,240
57.0,288,225.0,257,240
35.0,892,255.0,257,240
70.0,1522,225.0,257,240
5.0,301,240.0,257,240
46.0,589,330.0,257,240
36.0,145,225.0,257,240
27.0,213,240.0,257,240
20.0,184,105.0,257,240
40.0,144,270.0,257,240
103.0,1028,285.0,257,240
72.0,267,270.0,257,240
155.0,508,270.0,257,240
5.0,740,210.0,257,240
18.0,760,330.0,257,240
4.0,589,180.0,257,240
26.0,340,240.0,257,240
34.0,264,270.0,257,240
70.0,228,270.0,257,240
5.0,264,210.0,257,240
2.0,508,135.0,257,240
20.0,541,210.0,257,240
19.0,766,270.0,257,240
59.0,1028,165.0,257,240
115.0,187,285.0,257,240
7.0,145,180.0,257,240
28.0,289,240.0,257,240
125.0,267,300.0,257,240
20.0,94,225.0,257,240
3.0,106,195.0,257,240
7.0,288,105.0,257,240
75.0,289,300.0,257,240
142.0,288,270.0,257,240
45.0,184,225.0,257,240
125.0,184,285.0,257,240
127.0,541,270.0,257,240
87.0,187,315.0,257,240
4.0,213,210.0,257,240
19.0,1005,225.0,257,240
138.0,426,270.0,257,240
5.0,382,180.0,257,240
6.0,740,180.0,257,240
4.0,274,105.0,257,240
40.0,209,240.0,257,240
75.0,274,240.0,257,240
65.0,94,165.0,308,240
6.0,508,195.0,308,240
25.0,340,300.0,308,240
26.0,144,105.0,308,240
16.0,267,105.0,308,240
25.0,425,240.0,308,240
86.0,199,165.0,308,240
57.0,425,180.0,308,240
12.0,1522,225.0,308,240
69.0,187,165.0,308,240
9.0,106,105.0,308,240
54.0,145,225.0,308,240
9.0,144,270.0,308,240
185.0,267,165.0,308,240
137.0,1028,285.0,308,240
25.0,382,240.0,308,240
23.0,106,255.0,308,240
38.0,264,105.0,308,240
9.0,288,180.0,308,240
20.0,508,270.0,308,240
28.0,740,210.0,308,240
4.0,589,180.0,308,240
12.0,340,240.0,308,240
70.0,425,105.0,308,240
54.0,187,105.0,308,240
36.0,766,135.0,308,240
5.0,589,330.0,308,240
5.0,541,210.0,308,240
45.0,145,270.0,308,240
12.0,187,150.0,308,240
20.0,187,270.0,308,240
9.0,1028,165.0,308,240
43.0,187,285.0,308,240
102.0,289,165.0,308,240
1.0,289,105.0,308,240
15.0,228,120.0,308,240
63.0,267,300.0,308,240
25.0,199,255.0,308,240
26.0,426,105.0,308,240
5.0,483,195.0,308,240
16.0,288,105.0,308,240
21.0,187,135.0,308,240
8.0,145,105.0,308,240
3.0,184,180.0,308,240
5.0,289,300.0,308,240
20.0,288,270.0,308,240
32.0,184,225.0,308,240
96.0,541,270.0,308,240
4.0,187,315.0,308,240
4.0,213,210.0,308,240
38.0,1005,225.0,308,240
28.0,426,270.0,308,240
2.0,340,180.0,308,240
37.0,340,105.0,308,240
21.0,228,165.0,308,240
20.0,740,180.0,308,240
61.0,274,105.0,308,240
31.0,209,105.0,308,240
22.0,209,165.0,308,240
20.0,209,240.0,308,240
50.0,274,240.0,308,240
85.0,340,300.0,0,240
360.0,267,105.0,0,240
52.0,425,240.0,0,240
16.0,288,225.0,0,240
6.0,1522,225.0,0,240
14.0,145,225.0,0,240
100.0,213,240.0,0,240
13.0,184,105.0,0,240
1.0,144,270.0,0,240
31.0,1028,300.0,0,240
5.0,589,225.0,0,240
17.0,106,255.0,0,240
86.0,508,270.0,0,240
23.0,740,210.0,0,240
4.0,264,270.0,0,240
45.0,228,270.0,0,240
44.0,589,330.0,0,240
8.0,541,210.0,0,240
50.0,187,270.0,0,240
6.0,1028,165.0,0,240
89.0,187,285.0,0,240
31.0,289,105.0,0,240
20.0,228,120.0,0,240
7.0,289,240.0,0,240
88.0,267,300.0,0,240
98.0,289,300.0,0,240
40.0,288,270.0,0,240
42.0,184,225.0,0,240
58.0,541,270.0,0,240
101.0,740,315.0,0,240
150.0,187,315.0,0,240
11.0,1005,225.0,0,240
48.0,426,270.0,0,240
11.0,209,240.0,0,240
97.0,2586,210.0,257,210
48.0,2586,210.0,308,210
27.0,2586,210.0,0,210
5.0,2586,210.0,51,210
62.0,2586,210.0,51,220
23.0,2586,210.0,102,220
16.0,2586,210.0,154,220
9.0,2586,210.0,205,220
11.0,2586,210.0,308,230
43.0,2586,210.0,0,230
17.0,2586,210.0,154,230
28.0,2586,210.0,257,230
3.0,2586,210.0,102,240
7.0,2586,210.0,154,240
18.0,2586,210.0,205,240
2.0,2586,240.0,0,210
6.0,2586,240.0,257,220
21.0,2586,240.0,308,220
48.0,2586,240.0,102,220
30.0,2586,240.0,257,220
5.0,2586,240.0,0,230
4.0,2586,240.0,51,230
14.0,2586,240.0,102,230
18.0,2586,240.0,154,230
4.0,2586,240.0,205,230
22.0,2586,240.0,308,230
4.0,2586,240.0,51,230
249.0,2586,270.0,308,210
26.0,2586,270.0,0,210
24.0,2586,270.0,51,210
35.0,2586,270.0,257,220
62.0,2586,270.0,0,220
62.0,2586,270.0,51,220
25.0,2586,270.0,102,220
27.0,2586,270.0,308,230
10.0,2586,270.0,0,230
14.0,2586,270.0,102,230
23.0,2586,270.0,154,230
39.0,2586,270.0,205,230
22.0,2586,270.0,257,230
41.0,2586,270.0,51,230
35.0,2586,270.0,205,240
28.0,2586,270.0,257,240
7.0,2586,270.0,308,240
213.0,2586,300.0,308,210
36.0,2586,300.0,0,210
38.0,2586,300.0,51,210
130.0,2586,300.0,154,220
99.0,2586,300.0,205,220
22.0,2586,300.0,257,220
112.0,2586,300.0,0,220
328.0,2586,300.0,51,220
60.0,2586,300.0,102,220
20.0,2586,300.0,154,220
317.0,2586,300.0,205,220
230.0,2586,300.0,257,220
43.0,2586,300.0,308,230
10.0,2586,300.0,0,230
9.0,2586,300.0,51,230
86.0,2586,300.0,102,230
4.0,2586,300.0,154,230
34.0,2586,300.0,205,230
3.0,2586,300.0,257,230
31.0,2586,300.0,308,230
18.0,2586,300.0,0,230
25.0,2586,300.0,51,230
13.0,2586,300.0,102,240
107.0,2586,300.0,154,240
105.0,2586,300.0,205,240
3.0,2586,300.0,257,240
25.0,2586,300.0,308,240
165.0,2586,0.0,0,210
55.0,2586,0.0,102,220
5.0,2586,0.0,205,220
281.0,2586,0.0,257,220
183.0,2586,0.0,308,220
9.0,2586,0.0,0,220
99.0,2586,0.0,51,220
80.0,2586,0.0,205,220
40.0,2586,0.0,257,220
55.0,2586,0.0,308,230
14.0,2586,0.0,154,230
38.0,2475,240.0,51,210
17.0,2475,240.0,154,220
45.0,2475,240.0,257,220
105.0,2475,240.0,0,220
110.0,2475,240.0,51,220
94.0,2475,240.0,102,220
47.0,2475,240.0,257,220
2.0,2475,240.0,102,230
2.0,2475,240.0,257,230
35.0,2475,240.0,51,230
12.0,2475,240.0,257,240
5.0,2475,240.0,308,240
7.0,2475,240.0,0,240
4.0,2475,0.0,257,220
3.0,2475,0.0,0,220
48.0,2475,0.0,51,220
5.0,2475,0.0,102,220
77.0,2475,0.0,205,220
59.0,2475,0.0,257,220
37.0,2475,0.0,308,230
2.0,2475,0.0,51,230
5.0,2475,0.0,102,230
186.0,2475,0.0,308,230
77.0,2475,0.0,51,230
1.0,2475,0.0,154,240
1.0,2475,0.0,205,240
2.0,2475,105.0,257,210
245.0,2475,105.0,308,210
2.0,2475,105.0,0,210
7.0,2475,105.0,102,220
31.0,2475,105.0,257,220
5.0,2475,105.0,308,220
105.0,2475,105.0,257,220
27.0,2586,90.0,51,210
86.0,2586,90.0,154,220
17.0,2586,90.0,205,220
30.0,2586,90.0,154,220
286.0,2586,90.0,205,220
61.0,2586,90.0,308,230
31.0,2586,90.0,0,230
112.0,2586,90.0,51,230
28.0,2586,90.0,51,230
6.0,2586,90.0,257,240
13.0,2586,90.0,0,240
166.0,2475,330.0,0,220
45.0,2475,330.0,102,230
88.0,2475,90.0,257,210
13.0,2475,90.0,308,210
17.0,2475,90.0,0,210
2.0,2475,90.0,51,210
9.0,2475,90.0,102,220
20.0,2475,90.0,205,220
1.0,2475,90.0,257,220
67.0,2475,90.0,51,220
29.0,2475,90.0,205,230
32.0,2475,90.0,257,240
38.0,2475,210.0,308,210
10.0,2475,210.0,0,210
17.0,2475,210.0,257,220
59.0,2475,210.0,51,220
2.0,2475,210.0,102,220
26.0,2475,210.0,154,230
41.0,2475,210.0,308,230
2.0,2475,210.0,205,240
3.0,2475,210.0,308,240
75.0,2475,315.0,308,210
52.0,2475,315.0,0,210
39.0,2475,315.0,51,210
63.0,2475,315.0,154,220
79.0,2475,315.0,205,220
94.0,2475,315.0,0,220
165.0,2475,330.0,51,220
37.0,2475,330.0,102,220
243.0,2475,330.0,205,220
205.0,2475,315.0,257,220
112.0,2475,315.0,308,230
7.0,2475,315.0,0,230
91.0,2475,315.0,102,230
40.0,2475,330.0,154,230
24.0,2475,330.0,205,230
67.0,2475,330.0,257,230
31.0,2475,330.0,0,230
88.0,2475,330.0,51,230
4.0,2475,330.0,102,240
68.0,2475,330.0,205,240
22.0,2475,330.0,257,240
1.0,2475,315.0,308,240
89.0,2475,315.0,0,240
38.0,2586,330.0,0,210
28.0,2586,330.0,51,210
63.0,2586,330.0,154,220
79.0,2586,330.0,205,220
110.0,2586,330.0,257,220
52.0,2586,330.0,0,220
32.0,2586,330.0,102,220
180.0,2586,330.0,205,220
25.0,2586,330.0,308,230
34.0,2586,330.0,0,230
16.0,2586,330.0,102,230
65.0,2586,330.0,154,230
59.0,2586,330.0,205,230
78.0,2586,330.0,257,230
5.0,2586,330.0,308,230
121.0,2586,330.0,0,230
3.0,2586,330.0,154,240
86.0,2586,330.0,205,240
80.0,2586,330.0,257,240
31.0,2586,330.0,308,240
30.0,2586,330.0,0,240
163.0,2475,285.0,308,210
116.0,2475,285.0,0,210
21.0,2475,285.0,51,210
61.0,2475,285.0,154,220
109.0,2475,285.0,205,220
9.0,2475,285.0,308,220
29.0,2475,285.0,0,220
213.0,2475,285.0,51,220
1.0,2475,285.0,102,220
140.0,2475,285.0,308,230
325.0,2475,285.0,51,230
72.0,2475,285.0,102,230
160.0,2475,285.0,154,230
141.0,2475,285.0,205,230
104.0,2475,285.0,257,230
123.0,2475,285.0,308,230
105.0,2475,285.0,0,230
150.0,2475,285.0,51,230
9.0,2475,285.0,154,240
79.0,2475,285.0,205,240
117.0,2475,285.0,257,240
117.0,2475,285.0,0,240
222.0,2586,285.0,308,210
33.0,2586,285.0,0,210
52.0,2586,285.0,205,220
127.0,2586,285.0,0,220
48.0,2586,285.0,51,220
25.0,2586,285.0,102,220
17.0,2586,285.0,154,220
292.0,2586,285.0,257,220
73.0,2586,285.0,308,230
12.0,2586,285.0,0,230
83.0,2586,285.0,102,230
68.0,2586,285.0,154,230
60.0,2586,285.0,205,230
82.0,2586,285.0,257,230
10.0,2586,285.0,308,230
18.0,2586,285.0,0,230
54.0,2586,285.0,51,230
11.0,2586,285.0,154,240
74.0,2586,285.0,205,240
63.0,2586,285.0,257,240
46.0,2586,285.0,0,240
32.0,2153,255.0,257,210
3.0,2153,345.0,257,210
20.0,2248,285.0,308,210
30.0,2248,0.0,308,210
258.0,2153,255.0,308,210
38.0,2248,285.0,0,210
40.0,2153,255.0,0,210
2.0,2153,345.0,0,210
55.0,2248,285.0,51,210
22.0,2153,345.0,102,220
26.0,2153,90.0,102,220
80.0,2248,285.0,154,220
1.0,2153,255.0,154,220
13.0,2153,345.0,154,220
58.0,2248,285.0,205,220
4.0,2248,0.0,205,220
34.0,2153,345.0,205,220
180.0,2153,90.0,205,220
48.0,2248,285.0,257,220
16.0,2248,0.0,257,220
116.0,2153,255.0,257,220
85.0,2153,345.0,257,220
56.0,2153,90.0,257,220
44.0,2248,285.0,308,220
77.0,2153,255.0,308,220
92.0,2153,345.0,308,220
97.0,2248,285.0,0,220
7.0,2248,0.0,0,220
178.0,2153,255.0,0,220
136.0,2153,345.0,0,220
80.0,2248,285.0,51,220
5.0,2248,0.0,51,220
173.0,2153,255.0,51,220
29.0,2153,345.0,51,220
46.0,2248,285.0,102,220
21.0,2248,0.0,102,220
9.0,2153,345.0,102,220
40.0,2248,285.0,154,220
13.0,2248,0.0,154,220
206.0,2248,285.0,205,220
78.0,2248,0.0,205,220
11.0,2153,255.0,205,220
149.0,2153,345.0,205,220
59.0,2153,90.0,205,220
61.0,2248,0.0,257,220
97.0,2153,255.0,257,220
148.0,2153,345.0,257,220
6.0,2153,90.0,257,220
81.0,2248,285.0,308,230
68.0,2153,255.0,308,230
87.0,2153,345.0,308,230
1.0,2248,285.0,0,230
5.0,2248,0.0,0,230
2.0,2248,120.0,0,230
66.0,2153,90.0,0,230
14.0,2248,285.0,51,230
13.0,2248,120.0,51,230
9.0,2153,255.0,51,230
45.0,2153,345.0,51,230
13.0,2248,225.0,102,230
10.0,2153,255.0,102,230
11.0,2153,345.0,102,230
27.0,2153,255.0,154,230
16.0,2248,90.0,205,230
47.0,2153,255.0,205,230
32.0,2153,255.0,257,230
14.0,2153,345.0,257,230
4.0,2153,345.0,308,230
85.0,2248,225.0,0,230
18.0,2248,90.0,0,230
25.0,2153,255.0,0,230
147.0,2248,0.0,51,230
64.0,2153,255.0,51,230
39.0,2153,90.0,51,230
5.0,2153,255.0,102,240
55.0,2248,0.0,154,240
31.0,2153,255.0,154,240
44.0,2153,345.0,154,240
46.0,2153,345.0,205,240
92.0,2153,90.0,205,240
35.0,2153,255.0,257,240
202.0,2153,345.0,257,240
26.0,2153,90.0,257,240
11.0,2153,90.0,0,240
31.0,944,285.0,0,230
16.0,1069,225.0,0,230
20.0,2475,225.0,0,230
19.0,760,270.0,0,230
40.0,187,225.0,0,230
75.0,2586,225.0,0,230
6.0,2475,255.0,0,230
29.0,2248,300.0,0,230
6.0,1069,270.0,0,230
167.0,2421,210.0,0,230
4.0,1989,225.0,0,230
23.0,1069,315.0,0,230
13.0,1090,255.0,0,230
19.0,2248,225.0,0,230
51.0,589,285.0,0,230
5.0,1989,240.0,0,230
11.0,2454,210.0,0,230
40.0,2586,270.0,0,230
65.0,589,255.0,0,230
41.0,2421,315.0,0,230
4.0,1626,195.0,0,230
70.0,2475,330.0,0,230
21.0,760,300.0,0,230
43.0,1597,270.0,0,230
14.0,2586,330.0,0,230
15.0,2586,90.0,0,230
8.0,2248,90.0,0,230
18.0,760,345.0,0,230
22.0,1989,345.0,0,230
26.0,187,165.0,0,230
8.0,944,285.0,51,230
22.0,1989,90.0,51,230
3.0,1069,225.0,51,230
23.0,2475,225.0,51,230
41.0,760,270.0,51,230
50.0,187,225.0,51,230
40.0,2586,225.0,51,230
43.0,2475,255.0,51,230
24.0,2248,300.0,51,230
7.0,1069,270.0,51,230
21.0,2421,210.0,51,230
27.0,1989,225.0,51,230
76.0,1069,315.0,51,230
15.0,2446,225.0,51,230
24.0,760,225.0,51,230
8.0,589,285.0,51,230
53.0,1989,240.0,51,230
15.0,2454,210.0,51,230
7.0,2475,300.0,51,230
58.0,589,255.0,51,230
3.0,2421,315.0,51,230
3.0,1626,195.0,51,230
6.0,2475,330.0,51,230
24.0,760,300.0,51,230
24.0,1597,270.0,51,230
12.0,2475,345.0,51,230
6.0,2586,90.0,51,230
29.0,2248,345.0,51,230
9.0,760,345.0,51,230
34.0,944,345.0,51,230
28.0,1090,195.0,51,230
123.0,1989,345.0,51,230
50.0,187,165.0,51,230
8.0,944,285.0,102,230
3.0,1069,225.0,102,230
31.0,2475,225.0,102,230
11.0,760,270.0,102,230
45.0,1090,195.0,102,230
37.0,187,225.0,102,230
17.0,2586,225.0,102,230
44.0,2248,300.0,102,230
88.0,1069,270.0,102,230
13.0,2421,210.0,102,230
19.0,1989,225.0,102,230
80.0,1069,315.0,102,230
5.0,1090,255.0,102,230
57.0,2446,225.0,102,230
17.0,2153,210.0,102,230
46.0,589,285.0,102,230
25.0,1989,240.0,102,230
46.0,2454,210.0,102,230
32.0,2586,270.0,102,230
74.0,2475,300.0,102,230
9.0,589,255.0,102,230
25.0,2421,315.0,102,230
116.0,760,300.0,102,230
39.0,2586,330.0,102,230
6.0,2586,90.0,102,230
4.0,2475,105.0,102,230
5.0,760,345.0,102,230
20.0,944,345.0,102,230
17.0,1090,210.0,102,230
18.0,1989,345.0,102,230
11.0,2475,225.0,154,230
10.0,760,270.0,154,230
18.0,1090,195.0,154,230
5.0,2586,225.0,154,230
6.0,2475,255.0,154,230
33.0,2248,300.0,154,230
22.0,1069,270.0,154,230
21.0,1069,315.0,154,230
114.0,1090,255.0,154,230
23.0,2446,225.0,154,230
15.0,1989,240.0,154,230
5.0,2454,210.0,154,230
15.0,589,255.0,154,230
4.0,2421,315.0,154,230
4.0,944,210.0,154,230
30.0,760,300.0,154,230
15.0,2586,330.0,154,230
37.0,1090,225.0,154,230
25.0,1005,330.0,154,230
21.0,944,285.0,205,230
33.0,1069,225.0,205,230
11.0,2475,225.0,205,230
15.0,760,285.0,205,230
5.0,1090,195.0,205,230
36.0,187,225.0,205,230
5.0,2586,225.0,205,230
46.0,2248,300.0,205,230
38.0,1069,270.0,205,230
40.0,2421,210.0,205,230
32.0,1989,225.0,205,230
43.0,1069,315.0,205,230
15.0,1090,255.0,205,230
12.0,2446,225.0,205,230
10.0,2153,210.0,205,230
7.0,2248,225.0,205,230
18.0,589,285.0,205,230
3.0,2454,210.0,205,230
15.0,2586,270.0,205,230
4.0,2421,315.0,205,230
9.0,944,210.0,205,230
16.0,2475,330.0,205,230
12.0,944,135.0,205,230
1.0,2475,345.0,205,230
7.0,2586,330.0,205,230
1.0,1069,135.0,205,230
18.0,760,345.0,205,230
279.0,1090,225.0,205,230
6.0,1005,330.0,205,230
6.0,1989,345.0,205,230
13.0,944,285.0,257,230
12.0,2475,225.0,257,230
55.0,760,270.0,257,230
25.0,1090,195.0,257,230
77.0,187,225.0,257,230
19.0,2586,225.0,257,230
5.0,2248,300.0,257,230
132.0,1069,270.0,257,230
10.0,1989,225.0,257,230
45.0,1069,315.0,257,230
50.0,1090,255.0,257,230
10.0,2446,225.0,257,230
5.0,2153,210.0,257,230
25.0,2248,225.0,257,230
1.0,589,285.0,257,230
209.0,2454,210.0,257,230
3.0,589,255.0,257,230
2.0,2421,315.0,257,230
25.0,1626,195.0,257,230
25.0,2475,330.0,257,230
87.0,760,300.0,257,230
14.0,2475,345.0,257,230
3.0,2586,330.0,257,230
12.0,2248,345.0,257,230
9.0,2421,105.0,257,230
2.0,1069,135.0,257,230
36.0,944,345.0,257,230
15.0,1090,225.0,257,230
38.0,1005,330.0,257,230
13.0,1989,345.0,257,230
5.0,944,285.0,308,230
11.0,1069,225.0,308,230
53.0,1090,195.0,308,230
161.0,187,225.0,308,230
